parcode,trial,rt,choice,item_left,item_right
0,0,2860,1,1,1
0,1,1060,1,1,1
0,2,1770,1,1,1
0,3,2770,-1,1,1
0,4,1030,1,1,1
0,5,1760,1,1,1
0,6,1030,1,1,1
0,7,1730,1,1,1
0,8,940,1,1,1
0,9,1780,1,1,1
0,10,1160,1,1,1
0,11,4870,1,1,1
0,12,2560,1,1,1
0,13,6400,1,1,1
0,14,530,-1,1,1
0,15,6220,1,1,1
0,16,710,-1,1,1
0,17,840,1,1,1
0,18,2210,1,1,1
0,19,4850,1,1,1
0,20,1000,-1,1,1
0,21,5280,1,1,1
0,22,4480,1,1,1
0,23,7450,1,1,1
0,24,2060,1,1,1
0,25,2280,1,1,1
0,26,2670,1,1,1
0,27,1790,1,1,1
0,28,10000,-1,1,1
0,29,3860,1,1,1
0,30,3660,-1,1,1
0,31,1570,1,1,1
0,32,1810,1,1,1
0,33,1090,-1,1,1
0,34,2080,1,1,1
0,35,3150,1,1,1
0,36,1910,1,1,1
0,37,5110,1,1,1
0,38,6020,1,1,1
0,39,11070,1,1,1
0,40,5290,1,1,1
0,41,1540,-1,1,1
0,42,580,-1,1,1
0,43,1230,1,1,1
0,44,3650,1,1,1
0,45,8030,1,1,1
0,46,8680,1,1,1
0,47,1400,-1,1,1
0,48,1300,-1,1,1
0,49,2490,1,1,1
0,50,2820,1,1,1
0,51,2470,1,1,1
0,52,1770,1,1,1
0,53,1850,1,1,1
0,54,890,-1,1,1
0,55,2090,1,1,1
0,56,1620,1,1,1
0,57,4520,1,1,1
0,58,3280,1,1,1
0,59,2010,1,1,1
0,60,930,-1,1,1
0,61,2140,1,1,1
0,62,2030,1,1,1
0,63,8250,1,1,1
0,64,1830,1,1,1
0,65,7830,1,1,1
0,66,2310,1,1,1
0,67,1370,1,1,1
0,68,1180,1,1,1
0,69,1920,1,1,1
0,70,1550,1,1,1
0,71,2390,1,1,1
0,72,1550,1,1,1
0,73,3970,1,1,1
0,74,630,-1,1,1
0,75,1430,1,1,1
0,76,6030,1,1,1
0,77,2960,-1,1,1
0,78,4510,1,1,1
0,79,1740,1,1,1
0,80,1920,1,1,1
0,81,1600,1,1,1
0,82,3580,1,1,1
0,83,4890,1,1,1
0,84,6870,1,1,1
0,85,830,1,1,1
0,86,1010,1,1,1
0,87,1930,1,1,1
0,88,1320,1,1,1
0,89,1350,1,1,1
0,90,2600,1,1,1
0,91,7480,1,1,1
0,92,2650,1,1,1
0,93,2200,1,1,1
0,94,1980,-1,1,1
0,95,1670,1,1,1
0,96,1770,1,1,1
0,97,3960,1,1,1
0,98,12710,1,1,1
0,99,2960,1,1,1
0,100,2650,1,1,1
0,101,4050,1,1,1
0,102,6520,1,1,1
0,103,1960,1,1,1
0,104,9220,1,1,1
0,105,2030,1,1,1
0,106,7780,1,1,1
0,107,12580,-1,1,1
0,108,2080,1,1,1
0,109,1740,1,1,1
0,110,1840,1,1,1
0,111,1810,-1,1,1
0,112,4350,1,1,1
0,113,2670,1,1,1
0,114,1530,1,1,1
0,115,1880,1,1,1
0,116,1730,1,1,1
0,117,3910,1,1,1
0,118,6360,-1,1,1
0,119,6580,1,1,1
0,120,8970,-1,1,1
0,121,1780,1,1,1
0,122,1940,1,1,1
0,123,2140,-1,1,1
0,124,5830,1,1,1
0,125,1440,-1,1,1
0,126,4540,1,1,1
0,127,3810,1,1,1
0,128,1070,-1,1,1
0,129,2020,1,1,1
0,130,4470,1,1,1
0,131,5710,1,1,1
0,132,3730,1,1,1
0,133,460,-1,1,1
0,134,1440,1,1,1
0,135,1060,1,1,1
0,136,4770,1,1,1
0,137,6450,1,1,1
0,138,3080,-1,1,1
0,139,5930,1,1,1
0,140,3450,1,1,1
0,141,9640,1,1,1
0,142,2260,1,1,1
0,143,4520,1,1,1
0,144,1650,1,1,1
0,145,6980,1,1,1
0,146,7250,1,1,1
0,147,1960,1,1,1
0,148,4700,1,1,1
0,149,1660,-1,1,1
0,150,5440,-1,1,1
0,151,2160,1,1,1
0,152,1450,1,1,1
0,153,5650,1,1,1
0,154,2780,1,1,1
0,155,6450,1,1,1
0,156,930,-1,1,1
0,157,770,1,1,1
0,158,1020,-1,1,1
0,159,1610,1,1,1
0,160,2960,1,1,1
0,161,4260,1,1,1
0,162,5620,1,1,1
0,163,6390,-1,1,1
0,164,6160,1,1,1
0,165,1330,-1,1,1
0,166,9960,-1,1,1
0,167,2450,-1,1,1
0,168,2470,1,1,1
0,169,2230,1,1,1
0,170,4240,1,1,1
