parcode,trial,rt,choice,item_left,item_right
0,0,3730,1,6,7
0,1,9160,1,6,7
0,2,6290,1,6,7
0,3,5570,1,6,7
0,4,2230,1,6,7
0,5,2420,1,6,7
0,6,9410,1,6,7
0,7,3480,1,6,7
0,8,17620,1,6,7
0,9,1500,-1,6,7
0,10,3810,-1,6,7
0,11,7530,1,6,7
0,12,2670,1,6,7
0,13,10570,1,6,7
0,14,2170,1,6,7
0,15,1800,1,6,7
0,16,2220,-1,6,7
0,17,3140,-1,6,7
0,18,3370,1,6,7
0,19,4210,1,6,7
0,20,3710,1,6,7
0,21,730,-1,6,7
0,22,1540,1,6,7
0,23,4140,1,6,7
0,24,1400,-1,6,7
0,25,610,-1,6,7
0,26,3910,1,6,7
0,27,3580,1,6,7
0,28,3140,-1,6,7
0,29,2400,-1,6,7
0,30,4000,-1,6,7
0,31,8080,1,6,7
0,32,4520,-1,6,7
0,33,3490,-1,6,7
0,34,2570,-1,6,7
0,35,7830,1,6,7
0,36,10190,1,6,7
0,37,3830,1,6,7
0,38,3640,1,6,7
0,39,5180,1,6,7
0,40,2560,-1,6,7
0,41,4910,1,6,7
0,42,1630,1,6,7
0,43,4590,1,6,7
0,44,1050,-1,6,7
0,45,10300,1,6,7
0,46,7840,-1,6,7
0,47,1360,1,6,7
0,48,6500,1,6,7
0,49,4210,1,6,7
0,50,2550,-1,0,0
0,51,7910,-1,0,0
0,52,1270,-1,0,0
0,53,1930,1,0,0
0,54,2100,-1,0,0
0,55,2100,1,0,0
0,56,1160,1,0,0
0,57,3310,-1,0,0
0,58,4100,-1,0,0
0,59,8980,1,0,0
0,60,1180,1,0,0
0,61,1260,-1,0,0
0,62,2360,1,0,0
0,63,2590,-1,0,0
0,64,2890,1,0,0
0,65,10080,-1,0,0
0,66,16920,1,0,0
0,67,2040,1,0,0
0,68,3080,1,0,0
0,69,6900,1,0,0
0,70,2520,-1,0,0
0,71,8190,1,0,0
0,72,1480,1,0,0
0,73,2820,1,0,0
0,74,5340,-1,0,0
0,75,5230,1,0,0
0,76,1620,1,0,0
0,77,8720,1,0,0
0,78,1840,-1,0,0
0,79,4470,-1,0,0
0,80,11900,-1,0,0
0,81,6920,-1,0,0
0,82,770,1,0,0
0,83,5940,1,0,0
0,84,3110,-1,0,0
0,85,850,-1,0,0
0,86,600,1,0,0
0,87,4150,1,0,0
0,88,9200,-1,0,0
0,89,5950,-1,0,0
0,90,7560,-1,0,0
0,91,8530,-1,0,0
0,92,4530,-1,0,0
0,93,8420,1,0,0
0,94,6380,-1,0,0
0,95,7930,-1,0,0
0,96,5010,-1,0,0
0,97,20290,-1,0,0
0,98,7520,1,0,0
0,99,1550,-1,0,0
0,100,1420,1,0,0
0,101,3160,-1,0,0
0,102,6930,1,0,0
0,103,8840,1,0,0
0,104,3790,1,0,0
0,105,5650,1,0,0
0,106,2840,-1,0,0
0,107,10690,1,0,0
0,108,3070,-1,0,0
0,109,1300,-1,0,0
0,110,760,1,0,0
0,111,1960,1,0,0
0,112,3990,1,0,0
0,113,2320,1,0,0
0,114,7310,-1,0,0
0,115,6890,-1,0,0
0,116,2070,-1,0,0
0,117,3250,1,0,0
0,118,1820,1,0,0
0,119,2870,-1,0,0
0,120,5230,1,0,0
0,121,1790,-1,0,0
0,122,1140,1,0,0
0,123,4770,-1,0,0
0,124,28240,-1,0,0
0,125,1980,1,0,0
0,126,940,1,0,0
0,127,3110,1,0,0
0,128,6240,1,0,0
0,129,5990,-1,0,0
0,130,3030,1,0,0
0,131,2680,1,0,0
0,132,4610,1,0,0
0,133,5030,1,0,0
0,134,6160,1,0,0
0,135,7230,-1,0,0
0,136,1540,-1,0,0
0,137,1610,1,0,0
0,138,8560,1,0,0
0,139,8610,-1,0,0
0,140,960,-1,0,0
0,141,4290,-1,0,0
0,142,7260,1,0,0
0,143,3670,-1,0,0
0,144,4380,1,0,0
0,145,4950,-1,0,0
0,146,7920,-1,0,0
0,147,2160,1,0,0
0,148,1200,-1,0,0
0,149,1480,-1,0,0
0,150,3840,-1,2,0
0,151,2820,-1,2,0
0,152,1800,-1,2,0
0,153,2280,-1,2,0
0,154,2850,-1,2,0
0,155,7940,-1,2,0
0,156,2010,-1,2,0
0,157,1810,-1,2,0
0,158,3250,-1,2,0
0,159,5240,-1,2,0
0,160,3130,-1,2,0
0,161,740,-1,2,0
0,162,12850,-1,2,0
0,163,4890,-1,2,0
0,164,2260,-1,2,0
0,165,14310,1,2,0
0,166,8180,-1,2,0
0,167,8230,-1,2,0
0,168,2440,-1,2,0
