parcode,trial,fix_item,fix_time
0,0,0,20
0,0,1,640
0,0,0,80
0,0,2,880
0,0,0,270
0,0,1,820
0,0,0,80
0,0,2,880
0,0,0,60
0,1,0,10
0,1,1,600
0,1,0,270
0,1,2,700
0,1,0,80
0,1,1,790
0,1,0,80
0,1,2,880
0,1,0,280
0,1,1,640
0,1,0,280
0,1,2,1570
0,1,0,260
0,1,1,640
0,1,0,80
0,1,2,880
0,1,0,280
0,1,1,840
0,2,0,250
0,2,1,600
0,2,0,260
0,2,2,700
0,2,0,80
0,2,1,840
0,2,0,80
0,2,2,760
0,2,0,80
0,2,1,970
0,2,0,280
0,2,2,1390
0,3,0,160
0,3,1,610
0,3,0,280
0,3,2,880
0,3,0,270
0,3,1,840
0,3,0,270
0,3,2,880
0,3,0,280
0,3,1,820
0,3,0,260
0,3,2,20
0,4,0,180
0,4,1,1090
0,4,0,80
0,4,2,880
0,5,0,0
0,5,1,830
0,5,0,260
0,5,2,700
0,5,0,280
0,5,1,350
0,6,0,10
0,6,1,600
0,6,0,280
0,6,2,880
0,6,0,80
0,6,1,840
0,6,0,80
0,6,2,880
0,6,0,280
0,6,1,640
0,6,0,80
0,6,2,880
0,6,0,80
0,6,1,790
0,6,0,80
0,6,2,880
0,6,0,280
0,6,1,790
0,6,0,280
0,6,2,700
0,7,0,40
0,7,1,790
0,7,0,270
0,7,2,700
0,7,0,270
0,7,1,640
0,7,0,80
0,7,2,690
0,8,0,10
0,8,1,640
0,8,0,280
0,8,2,700
0,8,0,80
0,8,1,820
0,8,0,80
0,8,2,880
0,8,0,80
0,8,1,790
0,8,0,270
0,8,2,880
0,8,0,260
0,8,1,820
0,8,0,80
0,8,2,880
0,8,0,280
0,8,1,790
0,8,0,80
0,8,2,760
0,8,0,260
0,8,1,840
0,8,0,270
0,8,2,1570
0,8,0,260
0,8,1,970
0,8,0,80
0,8,2,1570
0,8,0,80
0,8,1,640
0,8,0,280
0,8,2,880
0,8,0,280
0,8,1,180
0,9,0,170
0,9,1,600
0,9,0,80
0,9,2,640
0,9,0,10
0,10,0,1860
0,10,1,830
0,10,0,280
0,10,2,700
0,10,0,80
0,10,1,60
0,11,0,0
0,11,1,1040
0,11,0,260
0,11,2,880
0,11,0,80
0,11,1,970
0,11,0,280
0,11,2,760
0,11,0,270
0,11,1,820
0,11,0,80
0,11,2,880
0,11,0,80
0,11,1,840
0,11,0,270
0,11,2,20
0,12,0,60
0,12,1,860
0,12,0,280
0,12,2,700
0,12,0,280
0,12,1,490
0,13,0,280
0,13,1,600
0,13,0,270
0,13,2,880
0,13,0,280
0,13,1,970
0,13,0,260
0,13,2,1570
0,13,0,280
0,13,1,970
0,13,0,280
0,13,2,1570
0,13,0,260
0,13,1,970
0,13,0,270
0,13,2,860
0,14,0,40
0,14,1,790
0,14,0,280
0,14,2,880
0,14,0,180
0,15,0,330
0,15,1,600
0,15,0,80
0,15,2,790
0,16,0,10
0,16,1,570
0,16,0,280
0,16,2,880
0,16,0,80
0,16,1,400
0,17,0,30
0,17,1,640
0,17,0,280
0,17,2,640
0,17,0,280
0,17,1,790
0,17,0,260
0,17,2,220
0,18,0,20
0,18,1,640
0,18,0,280
0,18,2,640
0,18,0,80
0,18,1,970
0,18,0,260
0,18,2,480
0,19,0,10
0,19,1,750
0,19,0,260
0,19,2,700
0,19,0,280
0,19,1,820
0,19,0,260
0,19,2,880
0,19,0,80
0,19,1,170
0,20,0,660
0,20,1,880
0,20,0,280
0,20,2,640
0,20,0,280
0,20,1,820
0,20,0,150
0,21,0,0
0,21,1,730
0,22,0,190
0,22,1,600
0,22,0,260
0,22,2,490
0,23,0,180
0,23,1,570
0,23,0,80
0,23,2,640
0,23,0,260
0,23,1,640
0,23,0,260
0,23,2,1510
0,24,0,10
0,24,1,1090
0,24,0,270
0,24,2,30
0,25,0,160
0,25,1,450
0,26,0,0
0,26,1,600
0,26,0,270
0,26,2,700
0,26,0,270
0,26,1,970
0,26,0,280
0,26,2,820
0,27,0,0
0,27,1,610
0,27,0,260
0,27,2,880
0,27,0,80
0,27,1,820
0,27,0,260
0,27,2,670
0,28,0,260
0,28,1,830
0,28,0,260
0,28,2,640
0,28,0,280
0,28,1,870
0,29,0,280
0,29,1,780
0,29,0,260
0,29,2,640
0,29,0,80
0,29,1,360
0,30,0,240
0,30,1,880
0,30,0,80
0,30,2,640
0,30,0,270
0,30,1,820
0,30,0,280
0,30,2,790
0,31,0,10
0,31,1,790
0,31,0,280
0,31,2,700
0,31,0,80
0,31,1,970
0,31,0,270
0,31,2,1570
0,31,0,270
0,31,1,640
0,31,0,270
0,31,2,760
0,31,0,270
