,parcode,trial,rt,choice,item_left,item_right
711,6,111,1716.808,-1,120,123
712,6,112,1170.135,1,51,63
713,6,113,1385.53,-1,106,93
714,6,114,1559.527,1,93,106
715,6,115,1404.849,-1,103,93
716,6,116,4426.453,-1,63,51
717,6,117,1465.382,-1,63,58
718,6,118,1831.341,1,63,61
719,6,119,1191.365,1,63,70
720,7,0,2540.528,-1,63,42
721,7,1,1803.085,-1,126,123
722,7,2,1677.886,-1,123,129
723,7,3,4365.371,1,116,123
724,7,4,2389.2870000000007,-1,131,123
725,7,5,3377.805,-1,65,63
726,7,6,3784.675,-1,95,93
727,7,7,16413.455,1,63,81
728,7,8,5827.5480000000025,-1,123,125
729,7,9,12620.652,-1,63,72
730,7,10,9482.994,1,127,123
731,7,11,3521.427,-1,93,90
732,7,12,2778.823,-1,123,117
733,7,13,8080.843000000003,-1,123,126
734,7,14,12239.264,-1,63,49
735,7,15,4362.292,-1,82,93
736,7,16,3057.76,-1,109,93
737,7,17,3561.9,-1,90,93
738,7,18,3161.163,-1,72,63
739,7,19,11508.136,-1,117,123
740,7,20,10793.268,-1,123,131
741,7,21,2590.077,-1,63,56
742,7,22,3393.646,-1,96,93
743,7,23,4699.779,-1,93,82
744,7,24,2150.871,-1,129,123
745,7,25,3551.735,-1,123,116
746,7,26,10303.177,-1,123,127
747,7,27,11565.877,-1,63,65
748,7,28,19757.21,1,40,63
749,7,29,4363.442,1,42,63
750,7,30,8813.949,1,47,63
751,7,31,4360.618,-1,63,40
752,7,32,3519.583,-1,63,47
753,7,33,5913.826,-1,125,123
754,7,34,2326.993,-1,93,96
755,7,35,10471.065,-1,56,63
756,7,36,3836.047,1,93,109
757,7,37,3412.04,-1,93,95
758,7,38,10925.699,1,49,63
759,7,39,7813.467,-1,81,63
760,7,40,5965.564,1,45,63
761,7,41,3822.554,-1,123,115
762,7,42,4079.596,1,119,123
763,7,43,9497.507,1,93,104
764,7,44,6977.5909999999985,-1,68,63
765,7,45,2314.086,-1,118,123
766,7,46,2606.052,1,77,93
767,7,47,1906.373,-1,93,98
768,7,48,3149.876,1,63,45
769,7,49,1323.84,1,114,123
770,7,50,2000.422,-1,63,54
771,7,51,5809.339,1,121,123
772,7,52,11412.856000000002,1,115,123
