parcode,trial,rt,choice,item_left,item_right
0,0,5010,1,6,7
0,1,1790,1,6,7
0,2,4760,1,6,7
0,3,1110,-1,6,7
0,4,7010,-1,6,7
0,5,1070,-1,6,7
0,6,870,-1,6,7
0,7,4080,1,6,7
0,8,1750,1,6,7
0,9,3360,-1,6,7
0,10,2400,-1,6,7
0,11,6810,1,6,7
0,12,2840,-1,6,7
0,13,4380,-1,6,7
0,14,3250,-1,6,7
0,15,820,-1,6,7
0,16,720,1,6,7
0,17,3130,-1,6,7
0,18,1620,1,6,7
0,19,3350,1,6,7
0,20,5630,1,6,7
0,21,650,-1,6,7
0,22,7480,-1,6,7
0,23,6680,-1,6,7
0,24,1150,-1,6,7
0,25,690,-1,6,7
0,26,3650,1,6,7
0,27,6420,-1,6,7
0,28,1580,1,6,7
0,29,2470,1,6,7
0,30,3050,1,6,7
0,31,5870,-1,6,7
0,32,2090,1,6,7
0,33,9140,1,6,7
0,34,3810,1,6,7
0,35,610,-1,6,7
0,36,1380,1,6,7
0,37,4720,1,6,7
0,38,1010,-1,6,7
0,39,840,-1,6,7
0,40,2550,1,6,7
0,41,1770,1,6,7
0,42,2650,-1,6,7
0,43,2220,1,6,7
0,44,540,-1,6,7
0,45,1010,-1,6,7
0,46,1220,1,6,7
0,47,1270,-1,6,7
0,48,1280,1,6,7
0,49,4290,-1,6,7
0,50,2990,-1,6,7
0,51,9220,1,6,7
0,52,960,-1,6,7
0,53,820,1,6,7
0,54,660,-1,6,7
0,55,6770,-1,6,7
0,56,5560,1,6,7
0,57,800,-1,6,7
0,58,2780,-1,6,7
0,59,3810,1,6,7
0,60,2340,-1,6,7
0,61,3410,1,6,7
0,62,5410,1,6,7
0,63,8770,1,6,7
0,64,5050,1,6,7
0,65,4050,-1,6,7
0,66,2680,-1,6,7
0,67,12730,1,6,7
0,68,7250,-1,6,7
0,69,2550,1,6,7
0,70,440,-1,6,7
0,71,1240,1,6,7
0,72,3510,1,6,7
0,73,2240,-1,6,7
0,74,1180,-1,6,7
0,75,1920,-1,6,7
0,76,660,-1,6,7
0,77,9970,1,6,7
0,78,2940,1,6,7
0,79,1210,-1,6,7
0,80,1450,1,6,7
0,81,1890,-1,6,7
0,82,5210,-1,6,7
0,83,4310,-1,6,7
0,84,2730,1,6,7
0,85,2820,1,6,7
0,86,5590,-1,6,7
0,87,1350,-1,6,7
0,88,580,-1,6,7
0,89,1940,1,6,7
0,90,2060,-1,6,7
0,91,2410,1,6,7
0,92,1340,-1,6,7
0,93,660,1,6,7
0,94,6380,-1,6,7
0,95,9500,-1,6,7
0,96,1380,1,6,7
0,97,1930,1,6,7
0,98,1100,1,6,7
0,99,4300,-1,6,7
0,100,2320,1,6,7
0,101,2720,1,6,7
0,102,1520,-1,6,7
0,103,2880,-1,6,7
0,104,4510,1,6,7
0,105,5320,-1,6,7
0,106,1990,1,6,7
0,107,1060,-1,6,7
0,108,2810,-1,6,7
0,109,4730,1,6,7
0,110,1250,1,6,7
0,111,7740,1,6,7
0,112,4250,1,6,7
0,113,1220,-1,6,7
0,114,5640,1,6,7
0,115,1020,-1,6,7
0,116,4690,-1,6,7
0,117,930,-1,6,7
0,118,1460,-1,6,7
0,119,2380,-1,6,7
0,120,3250,1,6,7
0,121,770,-1,6,7
0,122,3410,-1,6,7
0,123,3520,-1,6,7
0,124,5590,1,6,7
0,125,610,-1,6,7
0,126,6420,-1,6,7
0,127,5990,1,6,7
0,128,3830,-1,6,7
0,129,1750,1,6,7
0,130,1030,-1,6,7
0,131,1910,1,6,7
0,132,650,1,6,7
0,133,9120,-1,6,7
0,134,2830,1,6,7
0,135,760,-1,6,7
0,136,2240,1,6,7
0,137,1440,1,6,7
0,138,1060,-1,6,7
0,139,5310,1,6,7
0,140,2670,1,6,7
0,141,13800,1,6,7
0,142,2520,1,6,7
0,143,5390,1,6,7
0,144,3030,1,6,7
0,145,13070,1,6,7
0,146,3490,1,6,7
0,147,730,-1,6,7
0,148,500,-1,6,7
0,149,3650,1,6,7
0,150,1190,1,6,7
0,151,1300,-1,6,7
0,152,4150,1,6,7
0,153,8220,-1,6,7
0,154,8930,1,6,7
0,155,480,-1,6,7
0,156,3850,1,6,7
0,157,570,-1,6,7
0,158,600,-1,6,7
0,159,2930,1,6,7
0,160,1260,1,6,7
0,161,5170,-1,6,7
0,162,7740,1,6,7
0,163,1710,-1,6,7
0,164,6990,1,6,7
0,165,1470,1,6,7
0,166,4650,1,6,7
0,167,1750,-1,6,7
0,168,2310,1,6,7
0,169,920,-1,6,7
0,170,1910,1,6,7
0,171,2680,-1,6,7
0,172,2150,-1,6,7
0,173,1960,-1,6,7
0,174,2150,1,6,7
0,175,9210,-1,6,7
0,176,2170,-1,6,7
0,177,1140,-1,6,7
0,178,2950,1,6,7
0,179,1510,1,6,7
0,180,630,-1,6,7
0,181,2310,-1,6,7
0,182,2370,1,6,7
0,183,3420,1,6,7
0,184,6870,-1,6,7
0,185,1140,1,6,7
0,186,1850,-1,6,7
0,187,8940,-1,6,7
0,188,1310,-1,6,7
0,189,2810,-1,6,7
0,190,4380,-1,6,7
0,191,2780,-1,6,7
0,192,10870,1,6,7
0,193,3680,-1,6,7
0,194,3510,-1,6,7
0,195,9370,-1,6,7
0,196,1250,1,6,7
0,197,940,-1,6,7
0,198,890,-1,6,7
0,199,5360,1,6,7
0,200,3260,-1,6,7
0,201,1160,-1,6,7
0,202,3000,1,6,7
0,203,3360,1,6,7
0,204,1780,1,6,7
0,205,980,-1,6,7
0,206,6740,-1,6,7
0,207,2780,1,6,7
0,208,4130,1,6,7
0,209,3630,1,6,7
0,210,2160,1,6,7
0,211,470,-1,6,7
0,212,580,-1,6,7
0,213,4050,1,6,7
0,214,3340,1,6,7
0,215,1270,-1,6,7
0,216,810,1,6,7
0,217,5120,1,6,7
0,218,2650,-1,6,7
0,219,2800,1,6,7
0,220,1810,1,6,7
0,221,630,-1,6,7
0,222,4540,1,6,7
0,223,5380,1,6,7
0,224,7390,1,6,7
0,225,6210,-1,6,7
0,226,3130,-1,6,7
0,227,5400,1,6,7
0,228,3360,-1,6,7
0,229,1490,-1,6,7
0,230,1190,1,6,7
0,231,2070,-1,6,7
0,232,2230,1,6,7
0,233,1970,1,6,7
0,234,630,-1,6,7
0,235,4160,1,6,7
0,236,1160,-1,6,7
0,237,2920,1,6,7
0,238,9590,1,6,7
0,239,10380,-1,6,7
0,240,1830,1,6,7
0,241,1920,1,6,7
0,242,2260,1,6,7
0,243,2930,-1,6,7
0,244,4530,1,6,7
0,245,6780,1,6,7
0,246,5260,1,6,7
0,247,3030,1,6,7
0,248,1710,-1,6,7
0,249,3990,1,6,7
0,250,5970,1,6,7
0,251,880,-1,6,7
0,252,4690,1,6,7
0,253,12540,-1,6,7
0,254,990,-1,6,7
0,255,4530,1,6,7
0,256,3590,1,6,7
0,257,4660,-1,6,7
0,258,11740,1,6,7
0,259,2960,1,6,7
0,260,970,1,6,7
0,261,4670,1,6,7
0,262,2470,1,6,7
0,263,8520,-1,6,7
0,264,460,-1,6,7
0,265,5420,1,6,7
0,266,1660,1,6,7
0,267,5030,-1,6,7
0,268,6310,-1,6,7
0,269,3890,1,6,7
0,270,3660,1,6,7
0,271,2010,-1,6,7
0,272,1920,1,6,7
0,273,1600,1,6,7
0,274,1330,1,6,7
0,275,840,-1,6,7
0,276,2080,1,6,7
0,277,5700,-1,6,7
0,278,800,-1,6,7
0,279,940,-1,6,7
0,280,3510,1,6,7
0,281,5180,-1,6,7
0,282,7040,-1,6,7
0,283,2580,-1,6,7
0,284,4080,1,6,7
0,285,1750,1,6,7
0,286,3230,1,6,7
0,287,4130,-1,6,7
0,288,5810,1,6,7
0,289,1090,-1,6,7
